comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
optimized,missing,nominal,104984,128.5902,47.8041,completed,
optimized,known,nominal,105001,149.8816,47.8444,completed,
optimized,shifted,nominal,105018,640.0630,15.3890,violated,instrument-collision
optimized,missing,nominal,105035,153.9099,47.9719,completed,
optimized,known,nominal,105052,181.9022,47.6224,completed,
optimized,shifted,nominal,105069,135.7529,47.7748,completed,
optimized,missing,nominal,105086,113.0060,48.1449,completed,
optimized,known,nominal,105103,135.7623,48.0984,completed,
optimized,shifted,nominal,105120,177.2309,48.1797,completed,
optimized,missing,nominal,105137,154.1006,48.0833,completed,
optimized,known,nominal,105154,149.2762,48.0704,completed,
optimized,shifted,nominal,105171,748.6602,8.4844,violated,instrument-collision
optimized,missing,nominal,105188,140.2340,47.9776,completed,
optimized,known,nominal,105205,146.1456,47.8352,completed,
optimized,shifted,nominal,105222,141.2967,48.3527,completed,
optimized,missing,nominal,105239,141.7073,48.0176,completed,
optimized,known,nominal,105256,144.6887,47.9539,completed,
optimized,shifted,nominal,105273,627.8682,15.3829,violated,instrument-collision
optimized,missing,nominal,105290,124.7565,48.0055,completed,
optimized,known,nominal,105307,152.0354,47.7314,completed,
optimized,shifted,nominal,105324,149.0036,48.0951,completed,
optimized,missing,nominal,105341,145.0879,48.0500,completed,
optimized,known,nominal,105358,133.4607,47.9780,completed,
optimized,shifted,nominal,105375,113.2092,48.3634,completed,
optimized,missing,nominal,105392,150.2937,47.9159,completed,
optimized,known,nominal,105409,138.2915,48.0350,completed,
optimized,shifted,nominal,105426,153.8314,48.0743,completed,
optimized,missing,nominal,105443,127.2304,48.0210,completed,
optimized,known,nominal,105460,147.6656,47.9612,completed,
optimized,shifted,nominal,105477,150.6117,47.9459,completed,
optimized,missing,nominal,105494,179.4224,47.7179,completed,
optimized,known,nominal,105511,118.5765,47.9864,completed,
optimized,shifted,nominal,105528,565.0761,22.2822,violated,instrument-collision
optimized,missing,nominal,105545,154.9121,47.6449,completed,
optimized,known,nominal,105562,145.5281,47.8043,completed,
optimized,shifted,nominal,105579,130.7497,47.9827,completed,
optimized,missing,nominal,105596,126.7351,48.1988,completed,
optimized,known,nominal,105613,186.7588,47.8918,completed,
optimized,shifted,nominal,105630,163.4112,48.0989,completed,
optimized,missing,nominal,105647,128.6028,48.1726,completed,
optimized,known,nominal,105664,151.6344,48.3864,completed,
optimized,shifted,nominal,105681,544.6415,22.2864,violated,instrument-collision
optimized,missing,nominal,105698,116.7040,48.0330,completed,
optimized,known,nominal,105715,176.8207,47.6503,completed,
optimized,shifted,nominal,105732,151.4785,47.9705,completed,
optimized,missing,nominal,105749,196.4943,47.5949,completed,
optimized,known,nominal,105766,154.6570,48.0294,completed,
optimized,shifted,nominal,105783,146.8662,48.3947,completed,
optimized,missing,nominal,105800,184.5972,48.1924,completed,
optimized,known,nominal,105817,175.7639,48.0978,completed,
optimized,shifted,nominal,105834,336.1655,36.0843,violated,instrument-collision
optimized,missing,nominal,105851,124.7832,47.9040,completed,
optimized,known,nominal,105868,182.1831,47.8269,completed,
optimized,shifted,nominal,105885,164.9100,48.1097,completed,
optimized,missing,nominal,105902,159.2416,48.1047,completed,
optimized,known,nominal,105919,149.5341,48.0575,completed,
optimized,shifted,nominal,105936,130.5778,48.2287,completed,
optimized,missing,nominal,105953,166.8617,47.6706,completed,
optimized,known,nominal,105970,140.8935,47.9547,completed,
optimized,shifted,nominal,105987,165.2628,47.9796,completed,
optimized,missing,nominal,106004,189.9878,47.8729,completed,
optimized,known,nominal,106021,134.4563,48.0372,completed,
optimized,shifted,nominal,106038,137.4123,48.1354,completed,
optimized,missing,nominal,106055,117.2630,48.2701,completed,
optimized,known,nominal,106072,165.9647,47.9046,completed,
optimized,shifted,nominal,106089,162.1612,48.2447,completed,
optimized,missing,nominal,106106,182.4738,47.7960,completed,
optimized,known,nominal,106123,145.7595,47.9332,completed,
optimized,shifted,nominal,106140,116.4179,48.1055,completed,
optimized,missing,nominal,106157,144.8375,47.8283,completed,
optimized,known,nominal,106174,168.6069,47.7283,completed,
optimized,shifted,nominal,106191,150.1465,47.5989,completed,
optimized,missing,nominal,106208,149.6299,47.8450,completed,
optimized,known,nominal,106225,116.6946,47.9385,completed,
optimized,shifted,nominal,106242,144.0846,48.0860,completed,
optimized,missing,nominal,106259,161.4889,48.1678,completed,
optimized,known,nominal,106276,190.3276,47.8836,completed,
optimized,shifted,nominal,106293,172.4536,48.2330,completed,
optimized,missing,nominal,106310,149.2470,47.9688,completed,
optimized,known,nominal,106327,155.3336,47.7461,completed,
optimized,shifted,nominal,106344,319.3414,36.0859,violated,instrument-collision
optimized,missing,nominal,106361,127.9167,47.8175,completed,
optimized,known,nominal,106378,157.6581,48.0453,completed,
optimized,shifted,nominal,106395,862.8274,1.5874,violated,instrument-collision
optimized,missing,nominal,106412,165.6320,48.0038,completed,
optimized,known,nominal,106429,154.9990,47.8027,completed,
optimized,shifted,nominal,106446,650.8632,15.3860,violated,instrument-collision
optimized,missing,nominal,106463,129.4842,48.3439,completed,
optimized,known,nominal,106480,171.2953,47.8925,completed,
optimized,shifted,nominal,106497,139.9133,47.9479,completed,
optimized,missing,nominal,106514,139.2789,48.2339,completed,
optimized,known,nominal,106531,150.8077,47.9160,completed,
optimized,shifted,nominal,106548,852.9539,1.5844,violated,instrument-collision
optimized,missing,nominal,106565,167.8971,48.0324,completed,
optimized,known,nominal,106582,146.9176,48.1276,completed,
optimized,shifted,nominal,106599,133.0562,47.9340,completed,
optimized,missing,nominal,106616,141.5337,47.9622,completed,
optimized,known,nominal,106633,169.3311,48.0860,completed,
optimized,shifted,nominal,106650,163.5622,48.0282,completed,
optimized,missing,nominal,106667,162.1180,48.2829,completed,
optimized,known,nominal,106684,144.9928,48.1013,completed,
optimized,shifted,nominal,106701,140.6115,48.2417,completed,
optimized,missing,nominal,106718,144.9673,47.8577,completed,
optimized,known,nominal,106735,155.9988,48.2559,completed,
optimized,shifted,nominal,106752,339.9441,36.0874,violated,instrument-collision
optimized,missing,nominal,106769,136.0571,47.9868,completed,
optimized,known,nominal,106786,146.3644,47.4878,completed,
optimized,shifted,nominal,106803,178.0666,47.9265,completed,
optimized,missing,nominal,106820,109.9633,47.9660,completed,
optimized,known,nominal,106837,160.3898,48.2326,completed,
optimized,shifted,nominal,106854,132.9824,48.0570,completed,
optimized,missing,nominal,106871,156.1681,47.9634,completed,
optimized,known,nominal,106888,132.9664,47.9151,completed,
optimized,shifted,nominal,106905,138.6822,48.0318,completed,
optimized,missing,nominal,106922,122.9590,47.8468,completed,
optimized,known,nominal,106939,151.6215,47.7760,completed,
optimized,shifted,nominal,106956,132.4475,47.8926,completed,
optimized,missing,nominal,106973,181.0089,48.0530,completed,
optimized,known,nominal,106990,154.4126,48.0781,completed,
optimized,shifted,nominal,107007,533.2505,22.2846,violated,instrument-collision
optimized,missing,nominal,107024,133.0294,48.3777,completed,
optimized,known,nominal,107041,136.9349,48.1246,completed,
optimized,shifted,nominal,107058,304.5301,36.0850,violated,instrument-collision
optimized,missing,nominal,107075,163.3376,47.9264,completed,
optimized,known,nominal,107092,131.3463,48.0662,completed,
optimized,shifted,nominal,107109,142.1091,47.9248,completed,
optimized,missing,nominal,107126,146.7505,47.9978,completed,
optimized,known,nominal,107143,153.5489,48.0134,completed,
optimized,shifted,nominal,107160,146.7061,47.8296,completed,
optimized,missing,nominal,107177,132.2131,48.1613,completed,
optimized,known,nominal,107194,165.1082,47.8894,completed,
optimized,shifted,nominal,107211,151.8634,48.0422,completed,
optimized,missing,nominal,107228,185.7757,47.8672,completed,
optimized,known,nominal,107245,139.0039,47.9675,completed,
optimized,shifted,nominal,107262,159.1113,47.7500,completed,
optimized,missing,nominal,107279,150.8960,48.0229,completed,
optimized,known,nominal,107296,151.0601,48.2386,completed,
optimized,shifted,nominal,107313,132.7202,47.9311,completed,
optimized,missing,nominal,107330,126.8479,47.9556,completed,
optimized,known,nominal,107347,173.4029,47.8876,completed,
optimized,shifted,nominal,107364,833.9901,1.5823,violated,instrument-collision
optimized,missing,nominal,107381,159.6401,47.8956,completed,
optimized,known,nominal,107398,161.1420,48.0164,completed,
optimized,shifted,nominal,107415,332.3041,36.0911,violated,instrument-collision
optimized,missing,nominal,107432,188.0025,47.9407,completed,
optimized,known,nominal,107449,119.9525,47.9431,completed,
optimized,shifted,nominal,107466,133.8859,48.2911,completed,
optimized,missing,nominal,107483,161.6858,47.9751,completed,
optimized,known,nominal,107500,136.0323,48.4003,completed,
optimized,shifted,nominal,107517,151.6643,48.0874,completed,
optimized,missing,nominal,107534,151.1536,47.9850,completed,
optimized,known,nominal,107551,145.2820,47.9438,completed,
optimized,shifted,nominal,107568,856.1006,1.5802,violated,instrument-collision
optimized,missing,nominal,107585,143.7993,47.8932,completed,
optimized,known,nominal,107602,129.1183,48.0887,completed,
optimized,shifted,nominal,107619,168.7709,48.0849,completed,
optimized,missing,nominal,107636,140.1031,47.6839,completed,
optimized,known,nominal,107653,168.7727,48.1424,completed,
optimized,shifted,nominal,107670,136.8406,48.0608,completed,
optimized,missing,nominal,107687,147.8308,47.7970,completed,
optimized,known,nominal,107704,128.7109,47.9823,completed,
optimized,shifted,nominal,107721,149.3029,48.1571,completed,
optimized,missing,nominal,107738,156.0186,47.6651,completed,
optimized,known,nominal,107755,166.1868,47.8905,completed,
optimized,shifted,nominal,107772,129.2737,47.8193,completed,
optimized,missing,nominal,107789,198.7109,47.8898,completed,
optimized,known,nominal,107806,128.4801,48.1098,completed,
optimized,shifted,nominal,107823,149.3797,47.9354,completed,
optimized,missing,nominal,107840,156.4885,48.0800,completed,
optimized,known,nominal,107857,145.2956,48.1361,completed,
optimized,shifted,nominal,107874,141.4804,48.0151,completed,
optimized,missing,nominal,107891,143.8782,47.9323,completed,
optimized,known,nominal,107908,128.0400,47.9486,completed,
optimized,shifted,nominal,107925,139.2110,47.7262,completed,
optimized,missing,nominal,107942,140.1725,48.0593,completed,
optimized,known,nominal,107959,128.2724,47.9506,completed,
optimized,shifted,nominal,107976,153.8490,47.9098,completed,
optimized,missing,nominal,107993,101.1513,48.0245,completed,
optimized,known,nominal,108010,172.2026,47.9689,completed,
optimized,shifted,nominal,108027,125.0252,48.0715,completed,
optimized,missing,nominal,108044,190.4454,47.8729,completed,
optimized,known,nominal,108061,166.4854,48.1694,completed,
optimized,shifted,nominal,108078,825.3246,1.5800,violated,instrument-collision
optimized,missing,nominal,108095,147.3201,47.7941,completed,
optimized,known,nominal,108112,136.6824,47.9452,completed,
optimized,shifted,nominal,108129,165.3022,47.9374,completed,
optimized,missing,nominal,108146,165.6199,48.1848,completed,
optimized,known,nominal,108163,128.2642,48.2317,completed,
optimized,shifted,nominal,108180,184.7254,48.0928,completed,
optimized,missing,nominal,108197,181.5540,48.0908,completed,
optimized,known,nominal,108214,144.8409,47.8701,completed,
optimized,shifted,nominal,108231,156.1191,48.0554,completed,
optimized,missing,nominal,108248,133.0784,48.1991,completed,
optimized,known,nominal,108265,131.9424,48.0526,completed,
optimized,shifted,nominal,108282,190.7818,47.8955,completed,
optimized,missing,nominal,108299,170.6999,48.0163,completed,
optimized,known,nominal,108316,151.2312,47.8800,completed,
optimized,shifted,nominal,108333,145.2427,48.1546,completed,
optimized,missing,nominal,108350,138.0803,47.9196,completed,
optimized,known,nominal,108367,169.2108,48.2064,completed,
optimized,shifted,nominal,108384,189.2819,42.9852,violated,instrument-collision
optimized,missing,nominal,108401,152.8786,48.1081,completed,
optimized,known,nominal,108418,149.6833,47.8947,completed,
optimized,shifted,nominal,108435,150.0016,48.0478,completed,
optimized,missing,nominal,108452,161.9068,47.8291,completed,
optimized,known,nominal,108469,141.8960,48.2160,completed,
optimized,shifted,nominal,108486,139.8323,47.5559,completed,
optimized,missing,nominal,108503,166.4519,47.7011,completed,
optimized,known,nominal,108520,131.3287,47.9593,completed,
optimized,shifted,nominal,108537,550.1396,22.2891,violated,instrument-collision
optimized,missing,nominal,108554,185.0259,47.9201,completed,
optimized,known,nominal,108571,128.7165,47.8607,completed,
optimized,shifted,nominal,108588,469.6343,29.1832,violated,instrument-collision
optimized,missing,nominal,108605,153.2252,48.1820,completed,
optimized,known,nominal,108622,120.0917,47.9968,completed,
optimized,shifted,nominal,108639,146.4710,48.1079,completed,
optimized,missing,nominal,108656,153.3048,48.1224,completed,
optimized,known,nominal,108673,147.6648,47.7048,completed,
optimized,shifted,nominal,108690,130.5055,48.2338,completed,
