comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
optimized,missing,belief,105137,845.4650,1.4000,stopped,
optimized,known,belief,105154,135.5443,55.1479,completed,
optimized,shifted,belief,105171,183.2016,49.7507,stopped,
optimized,missing,belief,105188,841.5436,1.4000,stopped,
optimized,known,belief,105205,171.9766,50.0565,stopped,
optimized,shifted,belief,105222,123.8771,54.9371,completed,
optimized,missing,belief,105239,845.8970,1.4000,stopped,
optimized,known,belief,105256,173.5950,50.0421,stopped,
optimized,shifted,belief,105273,115.0063,54.5510,completed,
optimized,missing,belief,105290,822.4828,1.4000,stopped,
optimized,known,belief,105307,130.4910,54.3806,completed,
optimized,shifted,belief,105324,855.3086,1.4000,stopped,
optimized,missing,belief,105341,857.1477,1.4000,stopped,
optimized,known,belief,105358,163.3231,49.9610,stopped,
optimized,shifted,belief,105375,161.2486,49.5068,stopped,
optimized,missing,belief,105392,858.5730,1.4000,stopped,
optimized,known,belief,105409,122.5608,54.5549,completed,
optimized,shifted,belief,105426,186.9297,49.9619,stopped,
optimized,missing,belief,105443,832.7281,1.4000,stopped,
optimized,known,belief,105460,175.3804,49.3258,stopped,
optimized,shifted,belief,105477,417.9268,32.6422,stopped,
optimized,missing,belief,105494,873.0281,1.4000,stopped,
optimized,known,belief,105511,167.1401,48.4194,completed,
optimized,shifted,belief,105528,140.4882,55.7083,completed,
optimized,missing,belief,105545,849.1069,1.4000,stopped,
optimized,known,belief,105562,172.7899,49.4113,stopped,
optimized,shifted,belief,105579,161.8272,50.0778,stopped,
optimized,missing,belief,105596,827.0455,1.4000,stopped,
optimized,known,belief,105613,152.0203,55.3485,completed,
optimized,shifted,belief,105630,609.8314,20.9642,stopped,
optimized,missing,belief,105647,831.1157,1.4000,stopped,
optimized,known,belief,105664,190.4195,49.9432,stopped,
optimized,shifted,belief,105681,124.9058,55.4605,completed,
optimized,missing,belief,105698,815.8548,1.4000,stopped,
optimized,known,belief,105715,147.3066,54.7876,completed,
optimized,shifted,belief,105732,251.9508,44.9889,stopped,
optimized,missing,belief,105749,892.8410,1.4000,stopped,
optimized,known,belief,105766,129.1892,55.1079,completed,
optimized,shifted,belief,105783,851.5145,1.4000,stopped,
optimized,missing,belief,105800,892.1633,1.4000,stopped,
optimized,known,belief,105817,148.2357,55.0402,completed,
optimized,shifted,belief,105834,343.6882,39.1951,stopped,
optimized,missing,belief,105851,824.1114,1.4000,stopped,
optimized,known,belief,105868,141.5936,55.4235,completed,
optimized,shifted,belief,105885,267.2301,45.0557,stopped,
optimized,missing,belief,105902,856.3108,1.4000,stopped,
optimized,known,belief,105919,127.1527,54.0235,completed,
optimized,shifted,belief,105936,172.0299,49.6457,stopped,
optimized,missing,belief,105953,869.3192,1.4000,stopped,
optimized,known,belief,105970,172.4244,49.2287,stopped,
optimized,shifted,belief,105987,129.4614,55.4493,completed,
optimized,missing,belief,106004,882.6763,1.4000,stopped,
optimized,known,belief,106021,166.1123,50.1160,stopped,
optimized,shifted,belief,106038,112.4334,55.0328,completed,
optimized,missing,belief,106055,830.3999,1.4000,stopped,
optimized,known,belief,106072,139.5742,54.3114,completed,
optimized,shifted,belief,106089,857.3486,1.4000,stopped,
optimized,missing,belief,106106,881.0008,1.4000,stopped,
optimized,known,belief,106123,173.5196,50.0959,stopped,
optimized,shifted,belief,106140,567.7437,20.9770,stopped,
optimized,missing,belief,106157,839.5017,1.4000,stopped,
optimized,known,belief,106174,138.9828,54.0982,completed,
optimized,shifted,belief,106191,327.7082,39.2171,stopped,
optimized,missing,belief,106208,843.0558,1.4000,stopped,
optimized,known,belief,106225,151.2024,49.7905,stopped,
optimized,shifted,belief,106242,587.3282,22.3835,stopped,
optimized,missing,belief,106259,869.0892,1.4000,stopped,
optimized,known,belief,106276,148.5673,55.5957,completed,
optimized,shifted,belief,106293,206.4325,50.1453,stopped,
optimized,missing,belief,106310,849.7368,1.4000,stopped,
optimized,known,belief,106327,119.8796,55.0508,completed,
optimized,shifted,belief,106344,410.9233,33.3458,stopped,
optimized,missing,belief,106361,825.7029,1.4000,stopped,
optimized,known,belief,106378,125.4647,55.5286,completed,
optimized,shifted,belief,106395,133.0537,55.1102,completed,
optimized,missing,belief,106412,876.9963,1.4000,stopped,
optimized,known,belief,106429,127.5705,54.6866,completed,
optimized,shifted,belief,106446,128.0160,55.4756,completed,
optimized,missing,belief,106463,834.2532,1.4000,stopped,
optimized,known,belief,106480,148.0166,55.3365,completed,
optimized,shifted,belief,106497,408.1180,32.6756,stopped,
optimized,missing,belief,106514,842.2233,1.4000,stopped,
optimized,known,belief,106531,177.3340,50.0942,stopped,
optimized,shifted,belief,106548,183.3238,50.2911,stopped,
optimized,missing,belief,106565,861.6737,1.4000,stopped,
optimized,known,belief,106582,334.4164,39.2076,stopped,
optimized,shifted,belief,106599,159.7775,50.0525,stopped,
optimized,missing,belief,106616,836.7705,1.4000,stopped,
optimized,known,belief,106633,137.2423,54.7885,completed,
optimized,shifted,belief,106650,521.7768,26.7829,stopped,
optimized,missing,belief,106667,861.1629,1.4000,stopped,
optimized,known,belief,106684,129.0067,54.4613,completed,
optimized,shifted,belief,106701,174.2157,50.1555,stopped,
optimized,missing,belief,106718,846.0938,1.4000,stopped,
optimized,known,belief,106735,186.8933,49.4885,stopped,
optimized,shifted,belief,106752,854.2011,1.4000,stopped,
optimized,missing,belief,106769,840.9948,1.4000,stopped,
optimized,known,belief,106786,168.2477,50.0020,stopped,
optimized,shifted,belief,106803,133.2657,55.9219,completed,
optimized,missing,belief,106820,811.2428,1.4000,stopped,
optimized,known,belief,106837,133.9927,55.0485,completed,
optimized,shifted,belief,106854,158.5165,50.9628,stopped,
optimized,missing,belief,106871,853.9644,1.4000,stopped,
optimized,known,belief,106888,159.8080,50.1514,stopped,
optimized,shifted,belief,106905,170.7635,49.9330,stopped,
optimized,missing,belief,106922,828.6078,1.4000,stopped,
optimized,known,belief,106939,181.8269,49.3172,stopped,
optimized,shifted,belief,106956,830.7394,1.4000,stopped,
optimized,missing,belief,106973,874.5593,1.4000,stopped,
optimized,known,belief,106990,128.2781,54.4180,completed,
optimized,shifted,belief,107007,139.5487,54.0453,completed,
optimized,missing,belief,107024,841.4459,1.4000,stopped,
optimized,known,belief,107041,168.3942,50.1042,stopped,
optimized,shifted,belief,107058,823.9247,1.4000,stopped,
optimized,missing,belief,107075,854.0182,1.4000,stopped,
optimized,known,belief,107092,163.9619,50.0259,stopped,
optimized,shifted,belief,107109,112.5952,55.1473,completed,
optimized,missing,belief,107126,844.9950,1.4000,stopped,
optimized,known,belief,107143,181.7433,49.4565,stopped,
optimized,shifted,belief,107160,840.2665,1.4000,stopped,
optimized,missing,belief,107177,829.0350,1.4000,stopped,
optimized,known,belief,107194,135.1151,55.0497,completed,
optimized,shifted,belief,107211,848.7814,1.4000,stopped,
optimized,missing,belief,107228,879.1468,1.4000,stopped,
optimized,known,belief,107245,171.7192,49.8596,stopped,
optimized,shifted,belief,107262,255.3013,45.0327,stopped,
optimized,missing,belief,107279,853.1058,1.4000,stopped,
optimized,known,belief,107296,185.9800,49.9261,stopped,
optimized,shifted,belief,107313,663.5653,14.4244,stopped,
optimized,missing,belief,107330,830.1260,1.4000,stopped,
optimized,known,belief,107347,135.1910,55.3060,completed,
optimized,shifted,belief,107364,107.1690,54.5507,completed,
optimized,missing,belief,107381,859.6468,1.4000,stopped,
optimized,known,belief,107398,129.6666,55.2955,completed,
optimized,shifted,belief,107415,338.4744,39.1999,stopped,
optimized,missing,belief,107432,889.2994,1.4000,stopped,
optimized,known,belief,107449,157.1789,49.7194,stopped,
optimized,shifted,belief,107466,241.1958,45.0425,stopped,
optimized,missing,belief,107483,861.0315,1.4000,stopped,
optimized,known,belief,107500,176.3262,49.4373,stopped,
optimized,shifted,belief,107517,253.6988,45.0500,stopped,
optimized,missing,belief,107534,851.7258,1.4000,stopped,
optimized,known,belief,107551,179.4359,49.8264,stopped,
optimized,shifted,belief,107568,599.9857,20.9630,stopped,
optimized,missing,belief,107585,838.0716,1.4000,stopped,
optimized,known,belief,107602,159.4863,50.1207,stopped,
optimized,shifted,belief,107619,135.0792,56.1432,completed,
optimized,missing,belief,107636,844.3086,1.4000,stopped,
optimized,known,belief,107653,201.5525,50.1351,stopped,
optimized,shifted,belief,107670,411.0200,33.3337,stopped,
optimized,missing,belief,107687,840.6914,1.4000,stopped,
optimized,known,belief,107704,165.1985,49.6387,stopped,
optimized,shifted,belief,107721,178.0784,50.2836,stopped,
optimized,missing,belief,107738,847.9964,1.4000,stopped,
optimized,known,belief,107755,194.1370,50.1429,stopped,
optimized,shifted,belief,107772,312.7011,39.2351,stopped,
optimized,missing,belief,107789,891.5534,1.4000,stopped,
optimized,known,belief,107806,160.6144,50.0377,stopped,
optimized,shifted,belief,107823,591.0511,20.9614,stopped,
optimized,missing,belief,107840,862.6395,1.4000,stopped,
optimized,known,belief,107857,177.3530,50.1451,stopped,
optimized,shifted,belief,107874,169.0367,50.1786,stopped,
optimized,missing,belief,107891,842.3968,1.4000,stopped,
optimized,known,belief,107908,170.1112,49.4645,stopped,
optimized,shifted,belief,107925,402.1528,33.3954,stopped,
optimized,missing,belief,107942,836.3653,1.4000,stopped,
optimized,known,belief,107959,159.9827,49.8755,stopped,
optimized,shifted,belief,107976,597.7305,20.9748,stopped,
optimized,missing,belief,107993,802.1939,1.4000,stopped,
optimized,known,belief,108010,132.7219,54.8291,completed,
optimized,shifted,belief,108027,155.0949,51.1847,violated,pellet-envelope
optimized,missing,belief,108044,891.3186,1.4000,stopped,
optimized,known,belief,108061,142.2024,54.3825,completed,
optimized,shifted,belief,108078,184.7913,48.6675,completed,
optimized,missing,belief,108095,851.7029,1.4000,stopped,
optimized,known,belief,108112,167.2406,49.9468,stopped,
optimized,shifted,belief,108129,350.0719,39.1957,stopped,
optimized,missing,belief,108146,864.7304,1.4000,stopped,
optimized,known,belief,108163,171.5944,49.5221,stopped,
optimized,shifted,belief,108180,370.3639,39.1945,stopped,
optimized,missing,belief,108197,877.2973,1.4000,stopped,
optimized,known,belief,108214,124.5423,54.3842,completed,
optimized,shifted,belief,108231,769.3399,8.5708,stopped,
optimized,missing,belief,108248,829.0337,1.4000,stopped,
optimized,known,belief,108265,166.1376,49.9630,stopped,
optimized,shifted,belief,108282,800.3748,8.5476,stopped,
optimized,missing,belief,108299,872.9610,1.4000,stopped,
optimized,known,belief,108316,178.0359,50.8780,stopped,
optimized,shifted,belief,108333,670.9436,14.4197,stopped,
optimized,missing,belief,108350,834.1953,1.4000,stopped,
optimized,known,belief,108367,138.1310,54.7986,completed,
optimized,shifted,belief,108384,144.0169,50.0226,stopped,
optimized,missing,belief,108401,853.8017,1.4000,stopped,
optimized,known,belief,108418,133.7107,54.2551,completed,
optimized,shifted,belief,108435,125.6018,55.7754,completed,
optimized,missing,belief,108452,857.2421,1.4000,stopped,
optimized,known,belief,108469,128.7435,54.5303,completed,
optimized,shifted,belief,108486,745.4184,8.6224,stopped,
optimized,missing,belief,108503,857.0712,1.4000,stopped,
optimized,known,belief,108520,159.7846,49.9539,stopped,
optimized,shifted,belief,108537,259.9182,45.0585,stopped,
optimized,missing,belief,108554,873.8156,1.4000,stopped,
optimized,known,belief,108571,167.7423,49.4763,stopped,
optimized,shifted,belief,108588,542.4746,26.7840,stopped,
optimized,missing,belief,108605,854.4957,1.4000,stopped,
optimized,known,belief,108622,170.8122,49.1180,completed,
optimized,shifted,belief,108639,133.4644,54.5149,completed,
optimized,missing,belief,108656,855.2787,1.4000,stopped,
optimized,known,belief,108673,171.9133,50.1464,stopped,
optimized,shifted,belief,108690,236.3676,45.0439,stopped,
