comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
optimized,known,estimate,105358,128.0506,48.1612,completed,
optimized,shifted,estimate,105375,119.3249,47.8970,completed,
optimized,missing,estimate,105392,121.5905,49.3347,completed,
optimized,known,estimate,105409,123.0274,48.6318,completed,
optimized,shifted,estimate,105426,145.0131,48.3061,completed,
optimized,missing,estimate,105443,125.7837,47.8426,completed,
optimized,known,estimate,105460,144.0321,47.9203,completed,
optimized,shifted,estimate,105477,134.6438,48.5968,completed,
optimized,missing,estimate,105494,143.3747,49.3757,completed,
optimized,known,estimate,105511,133.4434,46.9988,completed,
optimized,shifted,estimate,105528,132.6218,50.0805,completed,
optimized,missing,estimate,105545,127.0248,48.8847,completed,
optimized,known,estimate,105562,130.5350,48.4282,completed,
optimized,shifted,estimate,105579,132.2411,47.7451,completed,
optimized,missing,estimate,105596,129.6094,47.8865,completed,
optimized,known,estimate,105613,147.2275,49.7724,completed,
optimized,shifted,estimate,105630,141.8488,49.1090,completed,
optimized,missing,estimate,105647,133.8114,47.5958,completed,
optimized,known,estimate,105664,142.7653,48.6163,completed,
optimized,shifted,estimate,105681,217.1132,43.7937,violated,instrument-collision
optimized,missing,estimate,105698,120.5711,47.6374,completed,
optimized,known,estimate,105715,146.7668,49.0298,completed,
optimized,shifted,estimate,105732,141.8325,48.3547,completed,
optimized,missing,estimate,105749,143.4529,50.0802,completed,
optimized,known,estimate,105766,129.4123,48.9689,completed,
optimized,shifted,estimate,105783,137.0227,48.6653,completed,
optimized,missing,estimate,105800,149.5480,49.9831,completed,
optimized,known,estimate,105817,146.4013,49.4310,completed,
optimized,shifted,estimate,105834,116.9049,50.2772,completed,
optimized,missing,estimate,105851,127.9129,47.5848,completed,
optimized,known,estimate,105868,154.7573,49.1532,completed,
optimized,shifted,estimate,105885,135.6226,49.2760,completed,
optimized,missing,estimate,105902,143.4805,48.7324,completed,
optimized,known,estimate,105919,130.2657,48.7987,completed,
optimized,shifted,estimate,105936,135.7988,47.8172,completed,
optimized,missing,estimate,105953,126.8322,49.7819,completed,
optimized,known,estimate,105970,134.3844,47.9959,completed,
optimized,shifted,estimate,105987,146.2093,48.8998,completed,
optimized,missing,estimate,106004,144.4092,50.1440,completed,
optimized,known,estimate,106021,131.9208,48.0153,completed,
optimized,shifted,estimate,106038,116.3902,49.1702,completed,
optimized,missing,estimate,106055,116.4705,48.2213,completed,
optimized,known,estimate,106072,139.2861,49.0929,completed,
optimized,shifted,estimate,106089,154.7807,48.4393,completed,
optimized,missing,estimate,106106,144.6004,49.6257,completed,
optimized,known,estimate,106123,140.0877,48.0943,completed,
optimized,shifted,estimate,106140,113.0077,48.2125,completed,
optimized,missing,estimate,106157,140.0497,47.8533,completed,
optimized,known,estimate,106174,145.8858,48.8628,completed,
optimized,shifted,estimate,106191,120.8729,48.7455,completed,
optimized,missing,estimate,106208,134.9583,48.3319,completed,
optimized,known,estimate,106225,116.6883,47.8375,completed,
optimized,shifted,estimate,106242,126.9996,48.7748,completed,
optimized,missing,estimate,106259,122.5816,49.9190,completed,
optimized,known,estimate,106276,155.1893,49.6812,completed,
optimized,shifted,estimate,106293,159.6563,48.5093,completed,
optimized,missing,estimate,106310,142.8385,48.1723,completed,
optimized,known,estimate,106327,131.1105,48.8816,completed,
optimized,shifted,estimate,106344,113.8948,49.2020,completed,
optimized,missing,estimate,106361,117.6299,48.1403,completed,
optimized,known,estimate,106378,125.7711,49.3522,completed,
optimized,shifted,estimate,106395,862.8274,2.2628,violated,instrument-collision
optimized,missing,estimate,106412,135.6399,49.3354,completed,
optimized,known,estimate,106429,132.7148,48.8721,completed,
optimized,shifted,estimate,106446,601.6372,18.8757,violated,instrument-collision
optimized,missing,estimate,106463,122.6707,48.4743,completed,
optimized,known,estimate,106480,158.3415,48.4335,completed,
optimized,shifted,estimate,106497,129.6639,48.3317,completed,
optimized,missing,estimate,106514,140.8814,47.9491,completed,
optimized,known,estimate,106531,140.4866,48.3091,completed,
optimized,shifted,estimate,106548,852.9539,2.2749,violated,instrument-collision
optimized,missing,estimate,106565,148.6183,48.9037,completed,
optimized,known,estimate,106582,134.8730,48.5453,completed,
optimized,shifted,estimate,106599,119.0617,48.4615,completed,
optimized,missing,estimate,106616,143.5882,47.5994,completed,
optimized,known,estimate,106633,138.4500,49.4903,completed,
optimized,shifted,estimate,106650,138.8192,49.0454,completed,
optimized,missing,estimate,106667,136.2772,49.4984,completed,
optimized,known,estimate,106684,127.0462,48.8232,completed,
optimized,shifted,estimate,106701,142.5234,47.8450,completed,
optimized,missing,estimate,106718,131.5697,48.3547,completed,
optimized,known,estimate,106735,141.7688,48.9004,completed,
optimized,shifted,estimate,106752,133.7193,49.2893,completed,
optimized,missing,estimate,106769,122.5090,48.4539,completed,
optimized,known,estimate,106786,136.9869,47.8791,completed,
optimized,shifted,estimate,106803,124.3982,50.6352,completed,
optimized,missing,estimate,106820,121.5306,47.1862,completed,
optimized,known,estimate,106837,143.4140,48.9462,completed,
optimized,shifted,estimate,106854,114.8676,48.9061,completed,
optimized,missing,estimate,106871,141.8380,48.5438,completed,
optimized,known,estimate,106888,119.9841,48.4399,completed,
optimized,shifted,estimate,106905,140.4580,47.7407,completed,
optimized,missing,estimate,106922,117.5258,47.9049,completed,
optimized,known,estimate,106939,139.4244,48.2864,completed,
optimized,shifted,estimate,106956,128.6421,47.9053,completed,
optimized,missing,estimate,106973,157.4311,49.2279,completed,
optimized,known,estimate,106990,125.7881,49.4548,completed,
optimized,shifted,estimate,107007,139.8264,48.3600,completed,
optimized,missing,estimate,107024,131.6059,48.1781,completed,
optimized,known,estimate,107041,133.1704,48.0563,completed,
optimized,shifted,estimate,107058,134.1439,47.3494,completed,
optimized,missing,estimate,107075,157.8543,48.1084,completed,
optimized,known,estimate,107092,124.2961,48.1162,completed,
optimized,shifted,estimate,107109,113.9951,49.3342,completed,
optimized,missing,estimate,107126,135.2068,48.4193,completed,
optimized,known,estimate,107143,130.4369,48.8842,completed,
optimized,shifted,estimate,107160,133.5323,48.2762,completed,
optimized,missing,estimate,107177,138.2209,47.5976,completed,
optimized,known,estimate,107194,140.4614,49.0410,completed,
optimized,shifted,estimate,107211,137.8777,48.6358,completed,
optimized,missing,estimate,107228,158.8726,49.1362,completed,
optimized,known,estimate,107245,146.9150,47.4148,completed,
optimized,shifted,estimate,107262,212.5429,43.8086,violated,instrument-collision
optimized,missing,estimate,107279,130.1873,48.8164,completed,
optimized,known,estimate,107296,143.5383,48.3565,completed,
optimized,shifted,estimate,107313,134.0495,47.7009,completed,
optimized,missing,estimate,107330,134.5063,47.2586,completed,
optimized,known,estimate,107347,140.0998,49.4588,completed,
optimized,shifted,estimate,107364,119.7944,49.3647,completed,
optimized,missing,estimate,107381,136.7472,48.8680,completed,
optimized,known,estimate,107398,139.4544,48.9196,completed,
optimized,shifted,estimate,107415,131.8029,48.8495,completed,
optimized,missing,estimate,107432,130.3055,50.7551,completed,
optimized,known,estimate,107449,119.5415,47.8378,completed,
optimized,shifted,estimate,107466,127.1185,48.4274,completed,
optimized,missing,estimate,107483,139.9255,48.9165,completed,
optimized,known,estimate,107500,135.3240,48.2772,completed,
optimized,shifted,estimate,107517,130.5716,49.0198,completed,
optimized,missing,estimate,107534,131.2270,48.8389,completed,
optimized,known,estimate,107551,144.9133,47.7495,completed,
optimized,shifted,estimate,107568,150.7666,48.1987,completed,
optimized,missing,estimate,107585,153.7213,47.3808,completed,
optimized,known,estimate,107602,124.7045,48.1358,completed,
optimized,shifted,estimate,107619,143.0376,49.4095,completed,
optimized,missing,estimate,107636,117.8000,48.4134,completed,
optimized,known,estimate,107653,147.7996,48.9817,completed,
optimized,shifted,estimate,107670,122.2023,48.6771,completed,
optimized,missing,estimate,107687,134.5920,48.2772,completed,
optimized,known,estimate,107704,135.4789,47.5480,completed,
optimized,shifted,estimate,107721,136.3488,48.5506,completed,
optimized,missing,estimate,107738,131.2001,48.5738,completed,
optimized,known,estimate,107755,137.6236,49.1662,completed,
optimized,shifted,estimate,107772,131.7712,47.4177,completed,
optimized,missing,estimate,107789,152.6283,50.1851,completed,
optimized,known,estimate,107806,128.5126,47.6751,completed,
optimized,shifted,estimate,107823,122.9508,49.0136,completed,
optimized,missing,estimate,107840,141.2402,48.6155,completed,
optimized,known,estimate,107857,133.8725,48.5340,completed,
optimized,shifted,estimate,107874,127.8385,48.6187,completed,
optimized,missing,estimate,107891,127.5947,48.4438,completed,
optimized,known,estimate,107908,125.3405,47.7376,completed,
optimized,shifted,estimate,107925,136.2075,47.4774,completed,
optimized,missing,estimate,107942,138.2952,48.0322,completed,
optimized,known,estimate,107959,123.3617,48.0828,completed,
optimized,shifted,estimate,107976,135.5273,48.6933,completed,
optimized,missing,estimate,107993,119.2794,47.2512,completed,
optimized,known,estimate,108010,142.4405,49.4301,completed,
optimized,shifted,estimate,108027,115.6977,48.4290,completed,
optimized,missing,estimate,108044,143.3554,50.1942,completed,
optimized,known,estimate,108061,143.6843,49.1157,completed,
optimized,shifted,estimate,108078,699.0841,10.5982,violated,instrument-collision
optimized,missing,estimate,108095,130.7744,48.4721,completed,
optimized,known,estimate,108112,128.6614,48.0431,completed,
optimized,shifted,estimate,108129,138.7980,49.1125,completed,
optimized,missing,estimate,108146,138.9888,49.4849,completed,
optimized,known,estimate,108163,124.5540,48.3671,completed,
optimized,shifted,estimate,108180,160.5092,49.2294,completed,
optimized,missing,estimate,108197,158.8665,49.1540,completed,
optimized,known,estimate,108214,131.5988,48.4447,completed,
optimized,shifted,estimate,108231,142.7319,48.6208,completed,
optimized,missing,estimate,108248,124.8528,48.5230,completed,
optimized,known,estimate,108265,127.0085,48.0340,completed,
optimized,shifted,estimate,108282,161.2009,49.4491,completed,
optimized,missing,estimate,108299,145.3921,49.2950,completed,
optimized,known,estimate,108316,125.4628,48.9966,completed,
optimized,shifted,estimate,108333,134.7511,48.3398,completed,
optimized,missing,estimate,108350,131.1092,48.0719,completed,
optimized,known,estimate,108367,138.8132,49.6462,completed,
optimized,shifted,estimate,108384,426.3752,27.2095,violated,instrument-collision
optimized,missing,estimate,108401,141.9098,48.5467,completed,
optimized,known,estimate,108418,135.9048,48.1819,completed,
optimized,shifted,estimate,108435,118.9520,49.3382,completed,
optimized,missing,estimate,108452,137.5609,48.8630,completed,
optimized,known,estimate,108469,122.3114,49.0941,completed,
optimized,shifted,estimate,108486,148.4824,46.6218,completed,
optimized,missing,estimate,108503,141.8390,48.9092,completed,
optimized,known,estimate,108520,139.3533,47.5608,completed,
optimized,shifted,estimate,108537,607.1392,18.8887,violated,instrument-collision
optimized,missing,estimate,108554,148.1912,49.7011,completed,
optimized,known,estimate,108571,120.8192,48.0540,completed,
optimized,shifted,estimate,108588,501.9313,27.1542,violated,instrument-collision
optimized,missing,estimate,108605,134.6405,48.8641,completed,
optimized,known,estimate,108622,117.8058,47.9207,completed,
optimized,shifted,estimate,108639,121.1552,49.2937,completed,
optimized,missing,estimate,108656,136.8123,48.8142,completed,
optimized,known,estimate,108673,129.6691,48.5019,completed,
optimized,shifted,estimate,108690,118.0528,48.6802,completed,
